region	chr	midPos	Nsites	Fst
(4661,4972)(936663,1009728)(910000,1010000)	chr2	960000	313	0.127356
(4661,5057)(936663,1019409)(920000,1020000)	chr2	970000	398	0.121517
(4661,5092)(936663,1029901)(930000,1030000)	chr2	980000	433	0.118802
(4664,5148)(961888,1039991)(940000,1040000)	chr2	990000	486	0.115788
(4664,5237)(961888,1049849)(950000,1050000)	chr2	1000000	575	0.108427
(4664,5273)(961888,1058206)(960000,1060000)	chr2	1010000	611	0.113804
(4678,5314)(970525,1069584)(970000,1070000)	chr2	1020000	638	0.110968
(4706,5422)(980290,1079952)(980000,1080000)	chr2	1030000	718	0.104021
(4808,5549)(990020,1089958)(990000,1090000)	chr2	1040000	743	0.099468
(4891,5619)(1000034,1099711)(1000000,1100000)	chr2	1050000	730	0.089096
(4973,5671)(1010065,1109780)(1010000,1110000)	chr2	1060000	700	0.094113
(5058,5751)(1020458,1119987)(1020000,1120000)	chr2	1070000	695	0.091972
(5093,5806)(1030066,1129962)(1030000,1130000)	chr2	1080000	715	0.092910
(5149,5934)(1040066,1139886)(1040000,1140000)	chr2	1090000	787	0.091978
(5238,6013)(1050625,1149990)(1050000,1150000)	chr2	1100000	777	0.090875
(5274,6123)(1060447,1159988)(1060000,1160000)	chr2	1110000	851	0.083155
(5315,6284)(1070201,1169993)(1070000,1170000)	chr2	1120000	971	0.077373
(5423,6467)(1080147,1179959)(1080000,1180000)	chr2	1130000	1046	0.072156
(5550,6564)(1090052,1189936)(1090000,1190000)	chr2	1140000	1016	0.068478
(5620,6646)(1100041,1199808)(1100000,1200000)	chr2	1150000	1028	0.073789
(5672,6770)(1110046,1209670)(1110000,1210000)	chr2	1160000	1100	0.079745
(5752,6805)(1120276,1219867)(1120000,1220000)	chr2	1170000	1055	0.080868
(5807,6869)(1130397,1228773)(1130000,1230000)	chr2	1180000	1064	0.082284
(5935,6902)(1140302,1239792)(1140000,1240000)	chr2	1190000	969	0.081318
(6014,6969)(1150030,1249990)(1150000,1250000)	chr2	1200000	957	0.081486
(6124,7061)(1160002,1259999)(1160000,1260000)	chr2	1210000	939	0.081437
(6285,7226)(1170090,1269861)(1170000,1270000)	chr2	1220000	943	0.087143
(6468,7296)(1180045,1279998)(1180000,1280000)	chr2	1230000	830	0.103024
(6565,7379)(1190017,1289994)(1190000,1290000)	chr2	1240000	816	0.107285
(6647,7456)(1200039,1299936)(1200000,1300000)	chr2	1250000	811	0.115620
(6771,7512)(1210051,1309963)(1210000,1310000)	chr2	1260000	743	0.117290
(6806,7604)(1220130,1319903)(1220000,1320000)	chr2	1270000	800	0.121084
(6870,7674)(1230125,1329935)(1230000,1330000)	chr2	1280000	806	0.116671
(6903,7804)(1240056,1339971)(1240000,1340000)	chr2	1290000	903	0.123294
(6970,7935)(1250108,1349961)(1250000,1350000)	chr2	1300000	967	0.120573
(7062,8069)(1260079,1359915)(1260000,1360000)	chr2	1310000	1009	0.122111
(7227,8171)(1270131,1369978)(1270000,1370000)	chr2	1320000	946	0.121104
(7297,8275)(1280003,1379952)(1280000,1380000)	chr2	1330000	980	0.112326
(7380,8368)(1290013,1389953)(1290000,1390000)	chr2	1340000	990	0.113725
(7457,8470)(1300035,1399979)(1300000,1400000)	chr2	1350000	1015	0.102472
(7513,8558)(1310271,1409974)(1310000,1410000)	chr2	1360000	1047	0.096797
(7605,8643)(1320183,1419998)(1320000,1420000)	chr2	1370000	1040	0.088321
(7675,8791)(1330291,1429891)(1330000,1430000)	chr2	1380000	1118	0.085831
(7805,8936)(1340386,1439939)(1340000,1440000)	chr2	1390000	1133	0.077249
(7936,9074)(1350584,1449931)(1350000,1450000)	chr2	1400000	1140	0.075302
(8070,9164)(1360039,1459970)(1360000,1460000)	chr2	1410000	1096	0.074115
(8172,9218)(1370114,1469713)(1370000,1470000)	chr2	1420000	1048	0.079066
(8276,9283)(1380007,1479982)(1380000,1480000)	chr2	1430000	1009	0.074860
(8369,9388)(1390070,1489906)(1390000,1490000)	chr2	1440000	1021	0.069744
(8471,9528)(1400117,1498370)(1400000,1500000)	chr2	1450000	1059	0.070459
(8559,9542)(1410249,1507031)(1410000,1510000)	chr2	1460000	985	0.071211
(8644,9653)(1420020,1519955)(1420000,1520000)	chr2	1470000	1011	0.076988
(8792,9839)(1430028,1529622)(1430000,1530000)	chr2	1480000	1049	0.078687
(8937,9938)(1440161,1539745)(1440000,1540000)	chr2	1490000	1003	0.080377
(9075,9970)(1450043,1548379)(1450000,1550000)	chr2	1500000	897	0.086837
(9165,10064)(1460606,1559979)(1460000,1560000)	chr2	1510000	901	0.091077
(9219,10182)(1470098,1569998)(1470000,1570000)	chr2	1520000	965	0.100041
(9284,10314)(1480001,1579921)(1480000,1580000)	chr2	1530000	1032	0.107403
(9389,10474)(1490067,1589973)(1490000,1590000)	chr2	1540000	1087	0.106192
(9529,10568)(1505536,1599041)(1500000,1600000)	chr2	1550000	1041	0.110480
(9543,10628)(1513208,1609951)(1510000,1610000)	chr2	1560000	1087	0.109481
(9654,10752)(1520015,1619994)(1520000,1620000)	chr2	1570000	1100	0.103283
(9840,10945)(1530255,1629997)(1530000,1630000)	chr2	1580000	1107	0.099483
(9939,11000)(1540319,1639950)(1540000,1640000)	chr2	1590000	1063	0.101102
(9971,11019)(1550124,1648839)(1550000,1650000)	chr2	1600000	1050	0.101743
(10065,11117)(1560171,1659933)(1560000,1660000)	chr2	1610000	1054	0.097975
(10183,11205)(1570066,1669555)(1570000,1670000)	chr2	1620000	1024	0.089106
(10315,11244)(1580287,1679979)(1580000,1680000)	chr2	1630000	931	0.081027
(10475,11304)(1590082,1687821)(1590000,1690000)	chr2	1640000	831	0.081543
(10569,11319)(1600081,1699725)(1600000,1700000)	chr2	1650000	752	0.087776
(10629,11338)(1610147,1709899)(1610000,1710000)	chr2	1660000	711	0.096258
(10753,11364)(1620014,1719947)(1620000,1720000)	chr2	1670000	613	0.106685
(10946,11450)(1630203,1729619)(1630000,1730000)	chr2	1680000	506	0.125344
(11001,11521)(1640073,1737214)(1640000,1740000)	chr2	1690000	522	0.118229
(11020,11534)(1650038,1749449)(1650000,1750000)	chr2	1700000	516	0.114121
(11118,11536)(1660014,1758130)(1660000,1760000)	chr2	1710000	420	0.118698
(11206,11538)(1670405,1763802)(1670000,1770000)	chr2	1720000	334	0.112386
(11245,11542)(1680056,1771867)(1680000,1780000)	chr2	1730000	299	0.119858
(11305,11542)(1690274,1771867)(1690000,1790000)	chr2	1740000	239	0.133794
(11320,11544)(1700129,1792626)(1700000,1800000)	chr2	1750000	226	0.111254
(11339,11544)(1710262,1792626)(1710000,1810000)	chr2	1760000	207	0.085940
(11365,11544)(1720783,1792626)(1720000,1820000)	chr2	1770000	181	0.081367
(11451,11544)(1730025,1792626)(1730000,1830000)	chr2	1780000	95	0.074688
(11522,11544)(1748841,1792626)(1740000,1840000)	chr2	1790000	24	0.071753
(11535,11544)(1756934,1792626)(1750000,1850000)	chr2	1800000	11	0.095314
(11537,11544)(1762747,1792626)(1760000,1860000)	chr2	1810000	9	0.089133
(11539,11544)(1771679,1792626)(1770000,1870000)	chr2	1820000	7	0.076411
(11543,11544)(1792576,1792626)(1780000,1880000)	chr2	1830000	3	0.054394
(11543,11544)(1792576,1792626)(1790000,1890000)	chr2	1840000	3	0.054394
(11545,11545)(1902090,1902090)(1810000,1910000)	chr2	1860000	2	0.102079
(11545,11546)(1902090,1912585)(1820000,1920000)	chr2	1870000	3	0.070528
(11545,11546)(1902090,1912585)(1830000,1930000)	chr2	1880000	3	0.070528
(11545,11554)(1902090,1931801)(1840000,1940000)	chr2	1890000	11	0.073268
(11545,11554)(1902090,1931801)(1850000,1950000)	chr2	1900000	11	0.073268
(11545,11554)(1902090,1931801)(1860000,1960000)	chr2	1910000	11	0.073268
(11545,11554)(1902090,1931801)(1870000,1970000)	chr2	1920000	11	0.073268
(11545,11555)(1902090,1979837)(1880000,1980000)	chr2	1930000	12	0.069411
(11545,11557)(1902090,1983472)(1890000,1990000)	chr2	1940000	14	0.073194
(11545,11557)(1902090,1983472)(1900000,2000000)	chr2	1950000	14	0.073194
(11546,11561)(1912585,2009856)(1910000,2010000)	chr2	1960000	17	0.068251
(11547,11567)(1931284,2011857)(1920000,2020000)	chr2	1970000	22	0.073863
(11547,11567)(1931284,2011857)(1930000,2030000)	chr2	1980000	22	0.073863
(11555,11567)(1979837,2011857)(1940000,2040000)	chr2	1990000	14	0.073873
(11555,11567)(1979837,2011857)(1950000,2050000)	chr2	2000000	14	0.073873
(11555,11567)(1979837,2011857)(1960000,2060000)	chr2	2010000	14	0.073873
(11555,11573)(1979837,2069015)(1970000,2070000)	chr2	2020000	20	0.067640
(11556,11602)(1983238,2079963)(1980000,2080000)	chr2	2030000	48	0.061021
(11558,11638)(2002060,2087815)(1990000,2090000)	chr2	2040000	82	0.055544
(11558,11638)(2002060,2087815)(2000000,2100000)	chr2	2050000	82	0.055544
(11562,11639)(2010015,2103274)(2010000,2110000)	chr2	2060000	79	0.057120
(11568,11639)(2061309,2103274)(2020000,2120000)	chr2	2070000	73	0.054942
(11568,11642)(2061309,2129462)(2030000,2130000)	chr2	2080000	76	0.058820
(11568,11642)(2061309,2129462)(2040000,2140000)	chr2	2090000	76	0.058820
(11568,11662)(2061309,2148658)(2050000,2150000)	chr2	2100000	96	0.057790
(11568,11662)(2061309,2148658)(2060000,2160000)	chr2	2110000	96	0.057790
(11574,11662)(2077425,2148658)(2070000,2170000)	chr2	2120000	90	0.058161
(11603,11662)(2080248,2148658)(2080000,2180000)	chr2	2130000	61	0.059313
(11639,11664)(2103274,2184864)(2090000,2190000)	chr2	2140000	27	0.071150
(11639,11664)(2103274,2184864)(2100000,2200000)	chr2	2150000	27	0.071150
(11640,11664)(2126295,2184864)(2110000,2210000)	chr2	2160000	26	0.065682
(11640,11664)(2126295,2184864)(2120000,2220000)	chr2	2170000	26	0.065682
(11643,11664)(2141560,2184864)(2130000,2230000)	chr2	2180000	23	0.053074
(11643,11664)(2141560,2184864)(2140000,2240000)	chr2	2190000	23	0.053074
(11663,11666)(2181489,2241831)(2150000,2250000)	chr2	2200000	5	0.041667
(11663,11666)(2181489,2241831)(2160000,2260000)	chr2	2210000	5	0.041667
(11663,11666)(2181489,2241831)(2170000,2270000)	chr2	2220000	5	0.041667
(11663,11666)(2181489,2241831)(2180000,2280000)	chr2	2230000	5	0.041667
(11665,11670)(2241809,2283838)(2190000,2290000)	chr2	2240000	7	0.101844
(11665,11670)(2241809,2283838)(2200000,2300000)	chr2	2250000	7	0.101844
(11665,11685)(2241809,2309392)(2210000,2310000)	chr2	2260000	22	0.063553
(11665,11693)(2241809,2315642)(2220000,2320000)	chr2	2270000	30	0.059047
(11665,11693)(2241809,2315642)(2230000,2330000)	chr2	2280000	30	0.059047
(11665,11693)(2241809,2315642)(2240000,2340000)	chr2	2290000	30	0.059047
(11667,11693)(2281380,2315642)(2250000,2350000)	chr2	2300000	28	0.060910
(11667,11693)(2281380,2315642)(2260000,2360000)	chr2	2310000	28	0.060910
(11667,11693)(2281380,2315642)(2270000,2370000)	chr2	2320000	28	0.060910
(11667,11693)(2281380,2315642)(2280000,2380000)	chr2	2330000	28	0.060910
(11671,11694)(2307563,2384054)(2290000,2390000)	chr2	2340000	25	0.048624
(11671,11694)(2307563,2384054)(2300000,2400000)	chr2	2350000	25	0.048624
(11686,11699)(2313791,2409987)(2310000,2410000)	chr2	2360000	15	0.051711
(11694,11705)(2384054,2418028)(2320000,2420000)	chr2	2370000	13	0.105561
(11694,11712)(2384054,2424374)(2330000,2430000)	chr2	2380000	20	0.082821
(11694,11712)(2384054,2424374)(2340000,2440000)	chr2	2390000	20	0.082821
(11694,11712)(2384054,2424374)(2350000,2450000)	chr2	2400000	20	0.082821
(11694,11714)(2384054,2454591)(2360000,2460000)	chr2	2410000	22	0.081896
(11694,11716)(2384054,2463200)(2370000,2470000)	chr2	2420000	24	0.080042
(11694,11716)(2384054,2463200)(2380000,2480000)	chr2	2430000	24	0.080042
(11695,11716)(2409479,2463200)(2390000,2490000)	chr2	2440000	23	0.080942
(11695,11716)(2409479,2463200)(2400000,2500000)	chr2	2450000	23	0.080942
(11700,11717)(2417593,2506028)(2410000,2510000)	chr2	2460000	19	0.086391
(11706,11721)(2421896,2511614)(2420000,2520000)	chr2	2470000	17	0.074374
(11713,11729)(2451314,2524621)(2430000,2530000)	chr2	2480000	18	0.101212
(11713,11729)(2451314,2524621)(2440000,2540000)	chr2	2490000	18	0.101212
(11713,11729)(2451314,2524621)(2450000,2550000)	chr2	2500000	18	0.101212
(11715,11734)(2463075,2558006)(2460000,2560000)	chr2	2510000	21	0.092659
(11717,11735)(2506028,2565198)(2470000,2570000)	chr2	2520000	20	0.093708
(11717,11737)(2506028,2579655)(2480000,2580000)	chr2	2530000	22	0.096979
(11717,11737)(2506028,2579655)(2490000,2590000)	chr2	2540000	22	0.096979
(11717,11738)(2506028,2594006)(2500000,2600000)	chr2	2550000	23	0.094637
(11718,11741)(2511247,2606590)(2510000,2610000)	chr2	2560000	25	0.092088
(11722,11746)(2524333,2613559)(2520000,2620000)	chr2	2570000	26	0.103054
(11730,11746)(2557638,2613559)(2530000,2630000)	chr2	2580000	18	0.101399
(11730,11746)(2557638,2613559)(2540000,2640000)	chr2	2590000	18	0.101399
(11730,11752)(2557638,2647852)(2550000,2650000)	chr2	2600000	24	0.084257
(11735,11764)(2565198,2658772)(2560000,2660000)	chr2	2610000	31	0.117430
(11736,11764)(2579133,2658772)(2570000,2670000)	chr2	2620000	30	0.119348
(11738,11765)(2594006,2678131)(2580000,2680000)	chr2	2630000	29	0.116774
(11738,11765)(2594006,2678131)(2590000,2690000)	chr2	2640000	29	0.116774
(11739,11765)(2606523,2678131)(2600000,2700000)	chr2	2650000	28	0.119359
(11742,11765)(2610999,2678131)(2610000,2710000)	chr2	2660000	25	0.126768
(11747,11769)(2647532,2718891)(2620000,2720000)	chr2	2670000	24	0.099347
(11747,11773)(2647532,2724716)(2630000,2730000)	chr2	2680000	28	0.096430
(11747,11773)(2647532,2724716)(2640000,2740000)	chr2	2690000	28	0.096430
(11753,11773)(2653611,2724716)(2650000,2750000)	chr2	2700000	22	0.113946
(11765,11773)(2678131,2724716)(2660000,2760000)	chr2	2710000	10	0.051549
(11765,11775)(2678131,2768993)(2670000,2770000)	chr2	2720000	12	0.073130
(11766,11775)(2718702,2768993)(2680000,2780000)	chr2	2730000	11	0.073977
(11766,11775)(2718702,2768993)(2690000,2790000)	chr2	2740000	11	0.073977
(11766,11783)(2718702,2798447)(2700000,2800000)	chr2	2750000	19	0.076831
(11766,11786)(2718702,2809667)(2710000,2810000)	chr2	2760000	22	0.069837
(11770,11786)(2721576,2809667)(2720000,2820000)	chr2	2770000	18	0.079512
(11774,11787)(2763543,2829915)(2730000,2830000)	chr2	2780000	15	0.078806
(11774,11794)(2763543,2839252)(2740000,2840000)	chr2	2790000	22	0.101889
(11774,11799)(2763543,2845324)(2750000,2850000)	chr2	2800000	27	0.095735
(11774,11891)(2763543,2859989)(2760000,2860000)	chr2	2810000	119	0.120369
(11776,11978)(2796104,2869739)(2770000,2870000)	chr2	2820000	204	0.106835
(11776,12056)(2796104,2879877)(2780000,2880000)	chr2	2830000	282	0.099535
(11776,12148)(2796104,2889993)(2790000,2890000)	chr2	2840000	374	0.106412
(11784,12256)(2807559,2899707)(2800000,2900000)	chr2	2850000	474	0.124361
(11787,12302)(2829915,2909579)(2810000,2910000)	chr2	2860000	517	0.122014
(11787,12391)(2829915,2919893)(2820000,2920000)	chr2	2870000	606	0.116695
(11788,12488)(2832004,2929985)(2830000,2930000)	chr2	2880000	702	0.114735
(11795,12615)(2844976,2938712)(2840000,2940000)	chr2	2890000	822	0.109420
(11800,12674)(2852515,2949764)(2850000,2950000)	chr2	2900000	876	0.105837
(11892,12743)(2860204,2959946)(2860000,2960000)	chr2	2910000	853	0.102243
(11979,12809)(2870048,2969788)(2870000,2970000)	chr2	2920000	832	0.109919
(12057,12868)(2880077,2979839)(2880000,2980000)	chr2	2930000	813	0.115610
(12149,12921)(2890016,2989202)(2890000,2990000)	chr2	2940000	774	0.123387
(12257,13012)(2900645,2999707)(2900000,3000000)	chr2	2950000	757	0.110012
(12303,13103)(2910123,3009920)(2910000,3010000)	chr2	2960000	802	0.104301
(12392,13142)(2920048,3018490)(2920000,3020000)	chr2	2970000	752	0.109209
(12489,13189)(2930124,3029355)(2930000,3030000)	chr2	2980000	702	0.111337
(12616,13195)(2940331,3038736)(2940000,3040000)	chr2	2990000	581	0.117395
(12675,13292)(2950063,3048705)(2950000,3050000)	chr2	3000000	619	0.127128
(12744,13372)(2960038,3059766)(2960000,3060000)	chr2	3010000	630	0.121530
(12810,13537)(2970137,3069990)(2970000,3070000)	chr2	3020000	729	0.107604
(12869,13671)(2980924,3079970)(2980000,3080000)	chr2	3030000	804	0.104905
(12922,13806)(2990655,3089959)(2990000,3090000)	chr2	3040000	886	0.101194
(13013,13953)(3000224,3099851)(3000000,3100000)	chr2	3050000	942	0.107374
(13104,14035)(3010002,3109903)(3010000,3110000)	chr2	3060000	933	0.111498
(13143,14086)(3020993,3119882)(3020000,3120000)	chr2	3070000	945	0.107850
(13190,14154)(3030012,3129819)(3030000,3130000)	chr2	3080000	966	0.103002
(13196,14241)(3040229,3139841)(3040000,3140000)	chr2	3090000	1047	0.100392
(13293,14350)(3050386,3149935)(3050000,3150000)	chr2	3100000	1059	0.102673
(13373,14419)(3060319,3159928)(3060000,3160000)	chr2	3110000	1048	0.108702
(13538,14505)(3070061,3169982)(3070000,3170000)	chr2	3120000	969	0.118194
(13672,14602)(3080071,3179706)(3080000,3180000)	chr2	3130000	932	0.138485
(13807,14671)(3090121,3188907)(3090000,3190000)	chr2	3140000	866	0.142447
(13954,14721)(3100331,3199665)(3100000,3200000)	chr2	3150000	769	0.145858
(14036,14721)(3110890,3199665)(3110000,3210000)	chr2	3160000	687	0.151539
(14087,14756)(3120503,3219420)(3120000,3220000)	chr2	3170000	671	0.151252
(14155,14802)(3131078,3229731)(3130000,3230000)	chr2	3180000	649	0.154410
(14242,14929)(3140006,3239937)(3140000,3240000)	chr2	3190000	689	0.152990
(14351,15076)(3150174,3249926)(3150000,3250000)	chr2	3200000	727	0.148959
(14420,15238)(3160151,3259996)(3160000,3260000)	chr2	3210000	820	0.136365
(14506,15364)(3170087,3269755)(3170000,3270000)	chr2	3220000	860	0.121203
(14603,15487)(3180038,3279685)(3180000,3280000)	chr2	3230000	886	0.089872
(14672,15632)(3191758,3289649)(3190000,3290000)	chr2	3240000	962	0.082626
(14722,15704)(3215603,3299718)(3200000,3300000)	chr2	3250000	984	0.078794
(14722,15733)(3215603,3309271)(3210000,3310000)	chr2	3260000	1013	0.081996
(14757,15860)(3220401,3319931)(3220000,3320000)	chr2	3270000	1105	0.092912
(14803,15941)(3230010,3329992)(3230000,3330000)	chr2	3280000	1140	0.096033
(14930,16046)(3240099,3339529)(3240000,3340000)	chr2	3290000	1118	0.092236
(15077,16125)(3250057,3349914)(3250000,3350000)	chr2	3300000	1050	0.086009
(15239,16296)(3260138,3359837)(3260000,3360000)	chr2	3310000	1059	0.093922
(15365,16338)(3270092,3369938)(3270000,3370000)	chr2	3320000	975	0.100768
(15488,16436)(3280279,3379974)(3280000,3380000)	chr2	3330000	950	0.107269
(15633,16442)(3290058,3385698)(3290000,3390000)	chr2	3340000	811	0.110082
(15705,16445)(3300501,3396678)(3300000,3400000)	chr2	3350000	742	0.112160
(15734,16476)(3310090,3409882)(3310000,3410000)	chr2	3360000	744	0.107646
(15861,16605)(3320022,3419999)(3320000,3420000)	chr2	3370000	746	0.094028
(15942,16613)(3330009,3429001)(3330000,3430000)	chr2	3380000	673	0.091666
(16047,16793)(3340035,3439933)(3340000,3440000)	chr2	3390000	748	0.092248
(16126,17058)(3350078,3449963)(3350000,3450000)	chr2	3400000	934	0.089812
(16297,17133)(3360089,3459889)(3360000,3460000)	chr2	3410000	838	0.083902
(16339,17292)(3370417,3469979)(3370000,3470000)	chr2	3420000	955	0.082238
(16437,17519)(3380069,3479855)(3380000,3480000)	chr2	3430000	1084	0.078143
(16443,17602)(3396207,3489939)(3390000,3490000)	chr2	3440000	1161	0.078340
(16446,17699)(3400359,3499987)(3400000,3500000)	chr2	3450000	1255	0.079539
(16477,17832)(3410004,3509952)(3410000,3510000)	chr2	3460000	1357	0.085959
(16606,17861)(3420018,3519862)(3420000,3520000)	chr2	3470000	1257	0.088605
(16614,17906)(3430270,3529129)(3430000,3530000)	chr2	3480000	1294	0.088776
(16794,17991)(3440009,3539926)(3440000,3540000)	chr2	3490000	1199	0.088911
(17059,18133)(3450004,3549960)(3450000,3550000)	chr2	3500000	1076	0.085789
(17134,18247)(3460059,3559787)(3460000,3560000)	chr2	3510000	1115	0.086160
(17293,18437)(3470074,3569941)(3470000,3570000)	chr2	3520000	1146	0.084372
(17520,18582)(3480093,3579918)(3480000,3580000)	chr2	3530000	1064	0.085648
(17603,18682)(3490172,3589995)(3490000,3590000)	chr2	3540000	1081	0.085359
(17700,18863)(3500045,3597985)(3500000,3600000)	chr2	3550000	1165	0.080427
(17833,18863)(3510017,3597985)(3510000,3610000)	chr2	3560000	1032	0.071950
